Date,Open,High,Low,Close,Adj Close,Volume
06-09-2005,176.875,177.487503,173.5,174.807495,130.989716,5023440
08-09-2005,175,176.875,174.407501,175.762497,131.705444,2878192
09-09-2005,168.875,176.75,168.875,173.994995,130.38092,3741776
12-09-2005,178.625,204.75,175.8125,178.774994,133.962753,6631072
13-09-2005,178.875,178.875,176.324997,177.800003,133.232224,2244984
14-09-2005,177.5,178.375,173.375,175.020004,131.149017,3890080
15-09-2005,175.25,181.845001,175.25,181.237503,135.808044,11040736
16-09-2005,181.845001,184.712494,179.524994,182.199997,136.529266,5480184
19-09-2005,184.712494,185,180.375,181.770004,136.207031,2877448
20-09-2005,181.875,185,177.5,183.807495,137.733749,6293424
21-09-2005,184.25,184.5,175,181.707504,136.160202,6215320
22-09-2005,184.5,185.875,174.625,175.182495,131.270828,6482408
23-09-2005,175.044998,178.725006,175.044998,176.557495,132.301117,3815824
26-09-2005,177.5,184.125,177,183.237503,137.306686,2290048
27-09-2005,184.375,185.125,180.787506,182.787506,136.969437,6404008
28-09-2005,183,184.362503,180.875,183.6875,137.643829,5900064
29-09-2005,185,186.800003,183.125,184.107498,137.958618,8421888
30-09-2005,185,186.475006,183.032501,185.294998,138.848434,4982976
03-10-2005,181.925003,188.112503,181.925003,187.237503,140.304062,4472520
04-10-2005,187.475006,187.75,185.412506,186.220001,139.541595,6350472
05-10-2005,185.5,186.125,183.125,183.75,137.690735,6577720
06-10-2005,183.132507,183.132507,177.145004,178.082504,133.443817,8233792
07-10-2005,178.125,181.75,176.899994,180.600006,135.330353,6206624
10-10-2005,181.225006,184.375,180.412506,181.0625,135.676865,5371728
11-10-2005,182.5,184.350006,177.75,183.470001,137.480911,11565120
13-10-2005,183.75,185.625,178.794998,180.162506,135.002457,13605792
14-10-2005,181.25,181.5,176.875,178.007507,133.387619,5226192
17-10-2005,178.75,180.25,177.987503,179.270004,134.333649,4388816
18-10-2005,180.25,183.100006,178.887497,180.119995,135.253571,10941600
19-10-2005,182.494995,182.5,171.520004,175.199997,131.559097,10058832
20-10-2005,176.887497,179.375,173.882507,177.044998,132.94455,6352952
21-10-2005,178.625,179.600006,176.125,178.532501,134.061554,5923416
24-10-2005,179.024994,180.5,175.132507,175.9375,132.112885,3149632
25-10-2005,177.294998,181.375,176.0625,180,135.163452,5420312
26-10-2005,180,180.625,177.387497,177.782501,133.498367,4142808
27-10-2005,177.875,178.612503,173.75,175.162506,131.53093,6771944
28-10-2005,176.125,176.125,169.375,170.270004,127.857185,4501496
31-10-2005,170.625,176,170.044998,175.157501,131.527191,2851968
02-11-2005,175.162506,179.5,173.550003,178.625,134.13092,2852888
04-11-2005,178.625,178.625,178.625,178.625,134.13092,0
07-11-2005,176,183.462494,176,183.095001,137.487457,4188480
08-11-2005,184.25,185.532501,183.800003,184.625,138.636383,5782184
09-11-2005,184.625,185.382507,181.282501,182.100006,136.740387,5000792
10-11-2005,182.125,184.612503,182.125,183.720001,137.956848,3095696
11-11-2005,183.125,186,183.125,185.332504,139.167725,5919888
14-11-2005,186.25,189.332504,186.25,188.787506,141.762009,8040360
16-11-2005,188.907501,189.625,187.782501,188.962494,141.893433,6742576
17-11-2005,187.5,189.75,186.557495,188.457504,141.514221,4878464
18-11-2005,189,191.375,189,190.869995,143.325836,8707720
21-11-2005,191.175003,192.337494,188.25,189.832504,142.546783,6597336
22-11-2005,189.25,190.600006,186,187.482498,140.782089,4751000
23-11-2005,187.5,190.25,187.375,189.582504,142.359024,6054776
24-11-2005,189.5,191.649994,189.5,190.532501,143.072495,4544088
25-11-2005,190.532501,192.5,188.794998,191.712494,143.958466,3344264
28-11-2005,192.350006,193.75,192,193.457504,145.268814,2535248
29-11-2005,193.100006,193.75,190.070007,193.169998,145.052841,3303424
30-11-2005,191.5,194.0625,189.375,190.137497,142.775818,4023376
01-12-2005,190,194.332504,189.845001,193.762497,145.497833,4161968
02-12-2005,194.332504,196.800003,192.632507,193.75,145.488403,4784360
05-12-2005,194,194.262497,190.782501,191.419998,143.738861,1913080
06-12-2005,191.875,196.25,190.787506,194.25,145.863892,3233064
07-12-2005,195.25,200,195.037506,199.445007,149.764877,5618952
08-12-2005,199.375,203.087494,199.032501,202.070007,151.735992,9585192
09-12-2005,202.25,211.824997,201.412506,210.337494,157.944153,6194224
12-12-2005,206.294998,213.125,205.25,206.274994,154.893509,6191488
13-12-2005,206.5,209.75,205.625,208.449997,156.526733,6027072
14-12-2005,207.5,212.5,205,210.487503,158.056717,4819208
15-12-2005,211.237503,212.3125,208.550003,210.350006,157.953491,4249016
16-12-2005,211.25,215.75,210.375,214.300003,160.919556,7907432
19-12-2005,215.75,219.125,214.625,216.820007,162.811859,4701168
20-12-2005,218.75,218.75,210.875,211.6875,158.957779,4628568
21-12-2005,213.125,214.324997,208.875,210.762497,158.26329,3282432
22-12-2005,211.25,212.462494,209.869995,210.587494,158.131836,2519208
23-12-2005,210.875,213.125,208.125,208.970001,156.917236,2455032
26-12-2005,209.25,209.25,207.032501,207.862503,156.085587,1625280
27-12-2005,207.845001,212.875,205.375,212.270004,159.395264,1565208
28-12-2005,211.875,213.75,209.582504,210.707504,158.221939,2582056
29-12-2005,211.25,214.987503,210.207504,213.757507,160.512253,3461784
30-12-2005,210,214.987503,210,212.857498,159.836365,2380248
02-01-2006,213.5,213.862503,210.169998,210.949997,158.404053,1653504
03-01-2006,210.657501,217.494995,210.25,216.649994,162.684204,3396936
04-01-2006,217.5,218.737503,215.274994,217.887497,163.613434,3545616
05-01-2006,218.125,218.25,215.237503,216.544998,162.605377,1431824
06-01-2006,216.875,217.487503,211.5,213.199997,160.093597,2965744
09-01-2006,213.770004,216.25,210.125,211.119995,158.531677,3883272
10-01-2006,211.25,212.475006,207.625,209.0625,156.98674,3972648
12-01-2006,206.625,211.125,201.875,209.212494,157.099319,13919696
13-01-2006,210,211.25,205.5,206.470001,155.039948,3608568
16-01-2006,206.375,206.375,200.320007,201.095001,151.003815,4804912
17-01-2006,201.375,205,201.25,202.925003,152.377991,3753056
18-01-2006,202.274994,202.975006,200.262497,202.445007,152.299011,3165120
19-01-2006,202.975006,206.837494,202.975006,206.294998,155.195328,3574728
20-01-2006,206.875,208.732498,204.375,205.5,154.597351,3294240
23-01-2006,204.375,204.375,201.412506,202.770004,152.543503,2280272
24-01-2006,204.375,206.125,203.800003,205.324997,154.465668,1890064
25-01-2006,206.125,207.494995,205.4375,206.399994,155.274368,6365736
27-01-2006,210,210,206.324997,207.395004,156.022858,3003816
30-01-2006,208.175003,209.949997,206.512497,207.362503,155.998428,1383144
31-01-2006,209.949997,209.949997,206.544998,208.800003,157.079865,1503160
01-02-2006,207,209.75,206.300003,208.332504,156.728165,3896696
02-02-2006,208.75,209.5,203.707504,204.600006,153.920258,3135736
03-02-2006,204.987503,205.975006,201.550003,203.850006,153.356033,4357520
06-02-2006,203.737503,210.375,203.294998,209.882507,157.894226,2894976
07-02-2006,210,211.6875,205.532501,209.262497,157.427826,7002784
08-02-2006,208.25,209.012497,206.544998,207.8125,156.336945,3332648
10-02-2006,208.770004,209.75,205.632507,208.699997,157.004669,2728200
13-02-2006,208.699997,208.75,206,206.375,155.255508,2020544
14-02-2006,208.75,208.75,201.75,202.320007,152.204956,6962064
15-02-2006,205.987503,205.987503,200.625,202.419998,152.280243,4209320
16-02-2006,203.125,204.975006,201.5,203.645004,153.201782,5284488
17-02-2006,206.25,207.050003,202.5,203.125,152.810562,2923448
20-02-2006,204.875,206.875,203.425003,206.232498,155.148361,2643608
21-02-2006,206.875,208.875,206.387497,208.25,156.666153,2301240
22-02-2006,208.75,208.75,206.412506,207.732498,156.276749,1156592
23-02-2006,207.5,211.237503,207.5,208.820007,157.094925,4141584
24-02-2006,208.782501,210,207.037506,208.757507,157.047913,1097336
27-02-2006,208.375,211.875,208.300003,211.294998,158.956848,2521112
28-02-2006,211.875,213,208.75,212.600006,159.938583,2821744
01-03-2006,212.5,218.175003,210.907501,217.524994,163.643692,4506152
02-03-2006,218.175003,219.25,215.044998,217.725006,163.794189,3277696
03-03-2006,217.75,217.75,212.169998,213.220001,160.405045,2124440
06-03-2006,214.5,219.125,213.75,218.037506,164.029221,3631584
07-03-2006,217.520004,218.75,215,215.587494,162.186081,1985168
08-03-2006,216.5,217.5,213.125,215.320007,161.984863,3813488
09-03-2006,215,216,211.25,215.607498,162.201141,4662712
10-03-2006,211.5,221.875,211.25,220.457504,165.849823,6434944
13-03-2006,221.725006,230.949997,221.725006,228.574997,171.956558,7178552
14-03-2006,228.112503,228.462494,223.887497,225.395004,169.56427,3477456
16-03-2006,227.125,229.987503,225.787506,229.425003,172.596024,4600064
17-03-2006,230,235.0625,230,232.625,175.003403,5932240
20-03-2006,234.25,239.375,233.1875,238.5,179.423141,7012872
21-03-2006,238.5,241.875,237.332504,239.399994,180.100174,5301384
22-03-2006,240,240,235.149994,236.669998,178.046478,5121168
23-03-2006,237.5,239.875,233.532501,234.274994,176.244659,2644488
24-03-2006,235.875,238.125,233.632507,236.432495,177.867844,2917384
27-03-2006,236.875,238.75,235.695007,236.369995,177.82074,2928432
28-03-2006,237.5,238.875,235.125,235.949997,177.504791,3751272
29-03-2006,234.875,237.862503,233.375,237.270004,178.497833,4284296
30-03-2006,237.862503,251.25,237.862503,246.012497,185.074753,5784168
31-03-2006,244.737503,244.737503,238.75,239.4375,180.128403,2920168
03-04-2006,240.875,244.5,240,243.845001,183.444168,3105672
04-04-2006,243.800003,245,242.507507,243.570007,183.23732,2971608
05-04-2006,243.762497,245.645004,240,241.507507,181.685684,2776928
07-04-2006,243.5,249.625,234.375,236.157501,177.660828,7385560
10-04-2006,237.5,239.994995,235,236.762497,178.115967,7034440
12-04-2006,237.274994,237.5,220.375,222.600006,167.461578,13157376
13-04-2006,225.625,228.712494,221.25,224.645004,169.000076,8601672
17-04-2006,228.125,238.875,226.907501,238.320007,179.287735,9688752
18-04-2006,247.25,261,247.25,251.1875,188.967926,14778488
19-04-2006,253.625,256.25,249.75,251.595001,189.274445,9803312
20-04-2006,252.487503,253.119995,246.875,248.737503,187.124771,6296944
21-04-2006,250,253.744995,245.625,249.882507,187.98616,4973000
24-04-2006,249.75,249.957504,245.625,247.407501,186.124252,5234808
25-04-2006,247.487503,247.487503,237.375,240.869995,181.206039,5702208
26-04-2006,241,244.5,238.75,242.794998,182.654297,7071136
27-04-2006,242.794998,250.375,241.25,243.232498,182.983368,7164848
28-04-2006,238.375,248.875,228.794998,247.257507,186.011414,5292360
02-05-2006,248,253.050003,247.5,251.645004,189.312134,6239280
03-05-2006,253,254.987503,251.882507,253.945007,191.042435,3148160
04-05-2006,253.5,257.237488,252.662506,255.462494,192.183975,3929824
05-05-2006,256.875,256.875,249.375,250.832504,188.700882,2710520
08-05-2006,252.625,261.5,251.25,252.432495,189.904495,1484712
09-05-2006,254,255.550003,250.625,253.107498,190.412338,1800392
10-05-2006,255.550003,255.875,250.287506,252.712494,190.115204,1978192
11-05-2006,253.662506,253.662506,250.675003,252.337494,189.833008,1964024
12-05-2006,251.375,253.107498,246.287506,249.520004,187.71347,2777136
15-05-2006,247.5,250.125,240,245.112503,184.397659,4034504
16-05-2006,244.994995,249.375,239.975006,246.837494,185.695404,2671568
17-05-2006,249.375,252.5,248.75,252.070007,189.631851,1343368
18-05-2006,248.75,249.987503,237.5,240.707504,181.083832,4542360
19-05-2006,243.75,244.975006,231.4375,236.544998,177.952423,4868216
22-05-2006,240,240,218,222.5625,167.43335,4699416
23-05-2006,225,234.25,212.625,228.774994,172.107025,5388136
24-05-2006,233.75,235,220,223.832504,168.388809,5705568
25-05-2006,222.5,237.300003,218.125,234.619995,176.504242,5839048
26-05-2006,236.25,237.5,230.125,233.294998,175.507385,2208184
29-05-2006,233.125,233.125,230.037506,231.320007,174.021652,2802688
30-05-2006,233.125,236.887497,229.375,232.544998,174.943192,4516056
31-05-2006,230.137497,230.137497,216.25,222.862503,167.659164,5769856
01-06-2006,228.125,228.125,211.25,213.669998,160.743561,5942760
02-06-2006,214.362503,225,211,224.25,168.702881,4213560
05-06-2006,224.25,225.550003,219.282501,220.949997,166.220291,3211680
06-06-2006,218.100006,223.475006,211.25,218.612503,164.461792,2971136
07-06-2006,225,225,211.657501,212.994995,160.235733,5410536
08-06-2006,215.625,215.625,201.399994,205.987503,154.964066,5360992
09-06-2006,209.307495,211.5,203.125,208.895004,157.151352,4061912
12-06-2006,212.375,212.375,202.625,204.845001,154.104523,3591904
13-06-2006,202.625,203.675003,195.125,196.294998,147.672379,2736984
14-06-2006,195.244995,203.119995,181.407501,185.457504,139.519318,12786016
15-06-2006,198.25,198.25,187.625,193.820007,145.810471,5967360
16-06-2006,198.25,214.375,197.550003,210.625,158.91394,8390168
19-06-2006,210,210.625,204.532501,208.544998,157.344666,4294088
20-06-2006,211,211,200,200.919998,151.59169,3687920
21-06-2006,202.5,205.875,199.375,205.162506,154.792618,5963496
22-06-2006,206.25,211.25,206.25,209.595001,158.136887,3668104
23-06-2006,206.25,212.5,203.125,211.857498,159.844009,3304720
26-06-2006,215,215,202.257507,204.1875,154.057007,6575056
27-06-2006,207.25,207.25,200,205.570007,155.100067,5002632
28-06-2006,202.5,214.070007,200.75,212.324997,160.196609,4785400
29-06-2006,213.75,215,208.75,210.100006,158.517929,6318576
30-06-2006,216.875,220.875,213.207504,217.345001,163.984131,5449760
03-07-2006,217.75,225.9375,216.550003,225.024994,169.778656,4285520
04-07-2006,226.375,228.875,225.625,226.887497,171.183899,3584768
05-07-2006,227.125,232.75,225,230.324997,173.77742,4245072
06-07-2006,228.5,229,224.020004,225.537506,170.165329,2310920
07-07-2006,227.462494,228.975006,217.5,218.337494,164.732941,2928672
10-07-2006,217.5,227.199997,217.5,224.794998,169.605072,3859312
11-07-2006,225,226.875,220.395004,221.244995,166.926666,3618984
12-07-2006,222.5,238.625,222.5,236.287506,178.276001,9521616
13-07-2006,236.5,237.345001,231.282501,233.419998,176.112549,5383576
14-07-2006,230,237,228.137497,234.287506,176.76712,4949808
17-07-2006,235.600006,239.25,231.375,232.375,175.324127,8996832
18-07-2006,232.5,243.75,226.9375,229.3125,173.013489,11043936
19-07-2006,235.25,236.875,218.195007,219.695007,165.757233,14046384
20-07-2006,221.987503,227.5,221.25,225.770004,170.340698,6312720
21-07-2006,224.75,225.600006,219.074997,220.945007,166.700317,4391664
24-07-2006,224.375,229,216.875,227.257507,171.463028,6825088
25-07-2006,230,231.875,228.132507,230.912506,174.220718,4636600
26-07-2006,232.25,236.875,229.0625,236.100006,178.134628,5908720
27-07-2006,236.875,239.994995,234.4375,237.462494,179.162643,7399848
28-07-2006,235.024994,243.737503,231,232.112503,175.403107,3019608
31-07-2006,233.75,241.25,232.5,234.037506,176.857773,1724700
01-08-2006,215.75,234.9375,215.75,233,176.073715,1762508
02-08-2006,231.25,235.625,230,235.050003,177.622925,1784732
03-08-2006,235.625,238,234.274994,236.175003,178.473053,3010272
04-08-2006,240,240.949997,235.75,237.137497,179.200363,2674200
07-08-2006,237.75,238,232.75,234.024994,176.848251,1719964
08-08-2006,235,239.5,233.75,238.699997,180.381073,1178400
09-08-2006,237.5,243.75,235.875,241.524994,182.5159,2052120
10-08-2006,240.25,243.75,240,241.4375,182.449799,2279124
11-08-2006,242.475006,243.462494,239.25,241.899994,182.799301,1893972
14-08-2006,243.4375,243.75,239.75,241.162506,182.242035,1721428
16-08-2006,244.75,246.125,242,243.050003,183.668335,3804268
17-08-2006,243.75,245.75,239.5,240.037506,181.391891,2497168
18-08-2006,241.25,243.125,240,242.425003,183.196014,1803640
21-08-2006,244,244,239.25,242.324997,183.120422,2414088
22-08-2006,243,245.75,242.5,243.850006,184.272903,2178096
23-08-2006,244,244.6875,240.024994,240.774994,181.949158,2497736
24-08-2006,242.5,243.725006,238.3125,242.600006,183.328247,2369852
25-08-2006,242.75,244.225006,241.912506,243.600006,184.083954,2611752
28-08-2006,243.75,246.324997,242.074997,245.274994,185.349747,2300316
29-08-2006,246.25,248,245.75,247.524994,187.050034,2679596
30-08-2006,247.774994,248.75,245.262497,245.949997,185.859848,2744772
31-08-2006,246,251,246,249.512497,188.551941,6076856
01-09-2006,249,250.25,247.774994,249.8125,188.778595,1728728
04-09-2006,249.75,255,249.75,254.287506,192.160339,2010492
05-09-2006,255.75,257.5,250.25,251.449997,190.016022,3945288
06-09-2006,254.375,254.375,247.774994,248.399994,187.711197,2800432
07-09-2006,245.074997,248.75,245.074997,246.675003,186.4077,1583584
08-09-2006,251.5,251.5,246.25,247.75,187.220093,1570564
11-09-2006,249.75,249.75,237.25,238.362503,180.126129,4073480
12-09-2006,238.75,245,238,244.475006,184.745117,1835256
13-09-2006,245.75,252,245.25,249.987503,188.910843,2307632
14-09-2006,252.25,254,250.475006,253.350006,191.451828,2388728
15-09-2006,253.5,253.5,249.175003,250.675003,189.430359,2359700
18-09-2006,251.75,252.75,248.024994,249.037506,188.193024,1390388
19-09-2006,249.25,255,247.600006,252.512497,190.818924,3973944
20-09-2006,252.75,258.5,248.524994,257.512512,194.597336,2695896
21-09-2006,258,264.475006,254.5,263.25,198.933167,5107184
22-09-2006,261.25,263.462494,257.524994,259.887512,196.392136,2488644
25-09-2006,261.75,262.5,255.5625,256.399994,193.756683,1349580
26-09-2006,257.5,262.5,256.225006,261.075012,197.28952,3717008
27-09-2006,262.5,263.75,259.037506,260.662506,196.977814,3352740
28-09-2006,261.262512,262.25,253.25,255.112503,192.783768,6121572
29-09-2006,255.524994,258.774994,255,255.512497,193.086044,1752804
03-10-2006,258.75,258.75,252.25,253.574997,191.621857,1632712
04-10-2006,254,254,245.837494,246.850006,186.540024,6947628
05-10-2006,249.5,252.25,248.25,249.9375,188.873077,5849400
06-10-2006,250.25,251.75,247,248.550003,187.82457,2766944
09-10-2006,246.25,252.25,245.137497,250.537506,189.326553,1546832
10-10-2006,250.75,254.449997,250.75,252.875,191.092896,2769780
11-10-2006,257.5,269.850006,257.5,261.1875,197.374542,6773716
12-10-2006,262.5,271.25,260.25,270.637512,204.515747,5052848
13-10-2006,272.350006,280,270.524994,275.899994,208.492416,4874112
16-10-2006,281.25,287.5,278.75,282.424988,213.423309,9727060
17-10-2006,285.5,292.4375,277.5,279.225006,211.005096,8749216
18-10-2006,277.524994,279.25,275.25,276.5625,208.993164,4995084
19-10-2006,276.5,278.1875,270.662506,273.100006,206.376572,3103620
20-10-2006,275,275.5,271.524994,272.399994,205.847565,2129404
23-10-2006,273.725006,273.725006,265.350006,270.024994,204.61618,1327904
26-10-2006,270.25,272.975006,268.75,269.8125,204.4552,5140212
27-10-2006,270.287506,272.5,265.600006,268.662506,203.58371,3126408
30-10-2006,269,272,265.049988,269.837494,204.474106,4154172
31-10-2006,270,274.700012,268.774994,271.774994,205.942276,3430936
01-11-2006,274.25,276.475006,270.075012,270.799988,205.203522,1910904
02-11-2006,272.5,272.5,268,270.012512,204.606781,2204376
03-11-2006,271.25,272,264.5,266.737488,202.125107,3144440
06-11-2006,266.625,267.475006,264,264.850006,200.694717,2536892
07-11-2006,268.5,271.225006,265.049988,266.287506,201.784042,3219180
08-11-2006,266.25,267.725006,262.787506,265.825012,201.433563,2436760
09-11-2006,267.25,268.75,263.337494,265.899994,201.490341,3365420
10-11-2006,267.5,273.674988,266.274994,267.174988,202.456558,3313476
13-11-2006,267.700012,270,266.524994,268.9375,203.792099,2023316
14-11-2006,270.25,277.5,270.25,276.5625,209.570084,6003860
15-11-2006,278.75,280.5,272.637512,274.200012,207.779892,2698040
16-11-2006,275,276.5,270.875,271.837494,205.989685,2101688
17-11-2006,273.5,274.375,270.299988,273.787506,207.467285,2221684
20-11-2006,271.262512,280.25,266.387512,279.462494,211.767609,5174936
21-11-2006,279.049988,288,278.5,287.137512,217.583542,4158152
22-11-2006,288.5,292.75,283.837494,287.024994,217.498245,5591464
23-11-2006,289,292.350006,285,286.037506,216.749954,3870324
24-11-2006,287.5,289.225006,284.037506,287.5,217.85817,3205304
27-11-2006,287.5,291,287.5,290.200012,219.904205,2933708
28-11-2006,287.5,289,277.787506,287.462494,217.829727,2682960
29-11-2006,290,292.200012,287.5,291.137512,220.614563,2603156
30-11-2006,293.200012,301.25,291.5,299.700012,227.103027,6254552
01-12-2006,300,300,295.3125,297.337494,225.312744,3762140
04-12-2006,300,302.75,297.5,298.100006,225.890533,2234092
05-12-2006,302.424988,302.424988,296.25,297.975006,225.795868,2116476
06-12-2006,293.049988,301.75,293.049988,299.649994,227.06514,3180856
07-12-2006,301.25,308.612488,296.774994,298.575012,226.250488,2872872
08-12-2006,299.75,299.75,293.337494,294.225006,222.954102,1887268
11-12-2006,293.75,297.25,283.5,293.362488,222.300537,4279432
12-12-2006,292.5,295,276.25,280.125,212.269623,5118300
13-12-2006,280.125,285.25,270.087494,280.212494,212.33606,3617220
14-12-2006,276.262512,290,276.262512,287.399994,217.78241,2916024
15-12-2006,292.100006,292.100006,287,290.049988,219.790497,2305716
18-12-2006,288.75,297.100006,281,295.3125,223.778229,2351424
19-12-2006,295.25,295.950012,281.25,285.462494,216.31424,3623628
20-12-2006,287.5,291.962494,278.762512,282.1875,213.832611,3755660
21-12-2006,284.25,287.5,277.75,284.237488,215.38591,2255816
22-12-2006,283.75,290,282.024994,288.487488,218.606522,1750016
26-12-2006,288.25,298.600006,288.25,297.850006,225.701111,1797392
27-12-2006,298.75,301.5,295.262512,299,226.57254,2394400
28-12-2006,301.350006,305,297,302.975006,229.584656,2418308
29-12-2006,303.362488,307.350006,300.625,305.5,231.498108,1874468
02-01-2007,307.350006,314.5,304,312.125,236.518219,1545060
03-01-2007,313.25,322,309.787506,320.037506,242.514069,4384972
04-01-2007,321.25,321.25,312.524994,314.762512,238.516708,3970700
05-01-2007,316.25,317.149994,313.274994,315.75,239.265137,2718740
08-01-2007,314.75,314.75,303.75,310.950012,235.62793,4951892
09-01-2007,311.975006,315.462494,306.3125,314.100006,238.014771,4020568
10-01-2007,311.137512,313.75,307.5,308.850006,234.036575,2931428
11-01-2007,299.725006,324.5,299.725006,319.412506,242.040497,7400664
12-01-2007,322.537506,332.25,322.537506,330.987488,250.811691,6175748
15-01-2007,337.5,342,325.012512,331.587494,251.266235,12255832
16-01-2007,347.237488,347.237488,329.75,331.024994,250.840042,7625964
17-01-2007,332.475006,333.75,325,326.162506,247.155518,2633828
18-01-2007,326.25,331.487488,326.25,328.862488,249.20134,2719816
19-01-2007,328.862488,331.625,323.037506,324.537506,245.924118,2882056
22-01-2007,325.024994,330.600006,322.512512,328.362488,249.398834,3180956
23-01-2007,328.274994,328.487488,325,325.674988,247.357544,3124152
24-01-2007,327.875,328.5,324.537506,326.787506,248.20256,2355148
25-01-2007,331.25,342.25,325.725006,328.862488,249.778595,5553976
29-01-2007,328.75,328.75,322.75,324.4375,246.417618,2982324
31-01-2007,324.274994,328.475006,318,319.475006,242.648636,4865928
01-02-2007,322.487488,323.75,318.75,323.012512,245.335358,1859904
02-02-2007,324.75,326.75,323.762512,325.125,246.939926,4274616
05-02-2007,326.25,328.475006,323.5,326.450012,247.946259,3010736
06-02-2007,328.25,328.475006,322.512512,324.600006,246.541138,3411964
07-02-2007,325,328.100006,323.799988,326.575012,248.041214,2599984
08-02-2007,327.850006,328.725006,324.337494,326.125,247.699341,2650024
09-02-2007,327.350006,329.362488,320.787506,321.850006,244.452423,1993360
12-02-2007,312.5,324.674988,312.5,313.950012,238.452286,1786388
13-02-2007,314,321.225006,308.75,313.225006,237.901627,4130352
14-02-2007,313.25,316.75,310,315.1875,239.392258,3137876
15-02-2007,316.25,325,306.274994,323.0625,245.373352,3673556
19-02-2007,325.350006,329.674988,323.799988,327.450012,248.70575,4738696
20-02-2007,328.475006,330.950012,323.75,324.887512,246.759491,5400148
21-02-2007,325,327.9375,320,320.962494,243.778351,3938188
22-02-2007,325,328.100006,321.5,323.575012,245.762619,6939112
23-02-2007,323.75,324.875,318.25,319.337494,242.544159,3167688
26-02-2007,318,323.462494,308.125,321.524994,244.205597,4677684
27-02-2007,313.5,323.549988,313.5,316.037506,240.03775,4709968
28-02-2007,308.25,311.237488,293,298.350006,226.603561,9347956
01-03-2007,300,317,297.600006,313.662506,238.233871,7858564
02-03-2007,313.700012,315,300.25,302.137512,229.480392,5311752
05-03-2007,297.5,299.75,287.5,288.887512,219.416656,5120880
06-03-2007,302.5,333.75,290.274994,299.3125,227.334702,3623920
07-03-2007,300.5,306.174988,289.350006,297.950012,226.299805,4440632
08-03-2007,297.5,307.424988,297.5,304.600006,231.350693,2274988
09-03-2007,307.075012,308.25,299.5,303.037506,230.163971,3232148
12-03-2007,306.174988,313.424988,302.75,308.75,234.502762,3636936
13-03-2007,306.375,317.225006,300.024994,316.350006,240.275055,2032088
14-03-2007,306.25,310.475006,301.25,303.387512,230.429764,3824948
15-03-2007,307.5,312.75,307,308.575012,234.369904,3823288
16-03-2007,310.350006,314.462494,303.787506,309.412506,235.005936,4224284
19-03-2007,304.075012,316.1875,300.450012,315.225006,239.420624,1213696
20-03-2007,315,319.125,312,313.25,237.920471,2775592
21-03-2007,315.25,317.350006,310,316.75,240.578888,1970036
22-03-2007,319.25,326.75,319.25,325.762512,247.424026,4125592
23-03-2007,328,330,320,322.049988,244.604401,5265296
26-03-2007,321.25,324.674988,313.8125,315.337494,239.506165,6098736
28-03-2007,317.475006,317.475006,298.512512,300.25,228.046722,8818048
29-03-2007,297.237488,314.200012,297.237488,312.087494,237.037628,10266624
30-03-2007,312.087494,313.700012,305.0625,308.462494,234.284363,2807056
02-04-2007,302.5,305,296.25,297.299988,225.806122,3875896
03-04-2007,298.75,304.200012,297,300.662506,228.360062,3256852
04-04-2007,304.5,306.174988,297.600006,299.600006,227.553055,2402496
05-04-2007,299.862488,301.5,296.524994,298.549988,226.755554,2533992
09-04-2007,300.125,306.6875,300.125,304.299988,231.122772,2284524
10-04-2007,304.299988,306.25,298.837494,299.337494,227.353699,3480240
11-04-2007,301.350006,302.362488,296.75,297.637512,226.062576,3826336
12-04-2007,297,302.25,293,300.237488,228.037231,3694956
13-04-2007,302.5,317.100006,298.5,315.5,239.629532,9778848
16-04-2007,321,326.475006,317.5625,320.0625,243.094788,9986220
17-04-2007,321.424988,328.75,309.5,312.5625,237.398422,10464964
18-04-2007,313.5,316.25,310.25,311.875,236.876144,2853584
19-04-2007,307.5,312,301.274994,310.725006,236.00267,3164652
20-04-2007,313,316.987488,312.524994,314.412506,238.803452,2870752
23-04-2007,313.75,317.450012,311.25,311.950012,236.933228,2265224
24-04-2007,311,315.5,304.75,306.212494,232.575394,6922516
25-04-2007,306.25,306.725006,302,305.337494,231.910812,21752404
26-04-2007,306.75,312.399994,305,310.100006,235.528122,5941756
27-04-2007,308.75,309.125,304.3125,308.625,234.407715,4805284
30-04-2007,310.262512,317.475006,301.25,316.5,240.388931,3888052
03-05-2007,318.700012,323.700012,318.137512,322.549988,244.984116,6643028
04-05-2007,324.75,332.475006,317.25,318.262512,241.727676,7101200
07-05-2007,320.5,321.225006,316.287506,318.225006,241.699249,5553328
08-05-2007,317.5,320,314.3125,316.637512,240.4935,8191004
09-05-2007,325,325,306.25,309.875,235.357193,4699828
10-05-2007,311.25,322.475006,306.5,307.424988,233.496368,3044200
11-05-2007,312.5,314.75,302.5,313.137512,237.835129,3867656
14-05-2007,319.625,319.625,311.524994,312.5625,237.398422,1260376
15-05-2007,315,315,306.25,309.512512,235.081955,4203120
16-05-2007,316.25,316.25,302.637512,306.049988,232.451996,6523616
17-05-2007,308.274994,313.424988,307.5,312.5,237.350922,2931260
18-05-2007,314.987488,319,312.5,313.212494,237.892105,2921004
21-05-2007,317.5,317.5,307.5,309.262512,234.892059,2856844
22-05-2007,309.375,311,305.262512,307.662506,233.67662,6160224
